gene_stable_id,name,chr,start,stop,biotype,FDR,log2FC,p,GFP1 TPM,GFP2 TPM,GFP3 TPM,WT1 TPM,WT2 TPM,WT3 TPM
ENSG00000284646,AL031291.1,1,11311733,11319093,lincRNA,2.86039e-05,6.22399,3.49029e-06,0.0,0.0,0.0,5.02061,3.87615,2.75941
ENSG00000132879,FBXO44,1,11654374,11663327,protein_coding,3.64872e-27,4.21216,6.15533e-29,0.504116,0.595203,0.459089,8.23852,8.59932,6.31312
ENSG00000116670,MAD2L2,1,11674479,11691650,protein_coding,0.399788,0.163916,0.214942,31.1195,26.5017,32.0579,29.8106,28.1377,22.4579
ENSG00000162490,DRAXIN,1,11691709,11725857,protein_coding,1.70046e-17,10.5588,4.78658e-19,0.0,0.0,0.0366419,14.6348,18.1054,13.4831
ENSG00000177674,AGTRAP,1,11736083,11754802,protein_coding,3.10355e-06,1.29867,3.12467e-07,6.75025,8.36843,8.19643,16.9717,17.4706,11.4656
ENSG00000177000,MTHFR,1,11785722,11806920,protein_coding,0.381502,0.358305,0.20139,1.22588,1.31712,0.911715,1.43834,1.03475,1.06228
ENSG00000011021,CLCN6,1,11806095,11848079,protein_coding,0.0726366,-0.595194,0.0238699,3.08792,2.75904,2.88178,1.38722,1.50341,1.72389
ENSG00000285646,AL021155.2,1,11908146,11913232,lincRNA,2.62412e-06,3.26336,2.6042e-07,1.37857,1.06816,0.732341,8.76143,9.22397,6.59806
ENSG00000199347,RNU5E-1,1,11908151,11908271,snRNA,0.64788,0.870005,0.447194,2.11669,6.56025,4.49779,8.27843,4.35773,6.39838
ENSG00000201801,RNU5E-4P,1,11909807,11909927,snRNA,,0.261176,0.869211,2.11669,2.18675,4.49779,4.13921,4.35773,0.0
ENSG00000116685,KIAA2013,1,11919590,11926428,protein_coding,0.0494976,-0.22955,0.015064,47.3012,47.0275,46.4722,30.0506,33.5496,32.3722
ENSG00000083444,PLOD1,1,11934204,11975538,protein_coding,0.00811388,0.346579,0.00181538,30.8498,29.2825,27.619,32.6901,30.7083,25.8775
ENSG00000116688,MFN2,1,11980180,12013514,protein_coding,6.67535e-10,0.584831,3.81049e-11,26.878,27.4911,26.964,33.0334,32.9035,31.5063
ENSG00000116691,MIIP,1,12019465,12032045,protein_coding,0.253001,-0.597995,0.114327,6.59318,6.13028,5.07862,2.57861,4.7508,2.15909
ENSG00000227875,RPL23AP89,1,12080292,12080547,processed_pseudogene,,2.11865,0.483366,0.0,0.0,0.0,0.973932,1.02535,0.0
ENSG00000048707,VPS13D,1,12230029,12512047,protein_coding,7.54185e-05,0.738291,1.00568e-05,1.67638,2.01527,1.86205,2.30963,2.33744,2.73333
ENSG00000239149,SNORA59A,1,12507245,12507397,snoRNA,,0.28617,0.927591,0.0,0.0,1.77544,0.0,1.72016,0.0
ENSG00000162496,DHRS3,1,12567909,12618210,protein_coding,0.036187,0.313478,0.0104657,22.3632,23.769,24.1512,23.8455,24.5359,21.4207
ENSG00000221340,RNU6ATAC18P,1,12569971,12570072,snRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272482,AC254633.1,1,12618899,12619244,lincRNA,,1.29161,0.516667,0.0,1.52122,0.0,0.0,2.2736,0.741841
ENSG00000179172,HNRNPCL1,1,12847407,12848725,protein_coding,0.706994,-0.737366,0.516037,0.458488,0.947329,1.46138,0.44829,0.943913,0.0
ENSG00000207511,RNU6-771P,1,13279124,13279231,snRNA,,-0.675618,0.868493,2.37385,0.0,0.0,0.0,0.0,0.0
ENSG00000162494,LRRC38,1,13474972,13514003,protein_coding,1.36852e-06,6.82367,1.2775e-07,0.0,0.0,0.0,1.94742,1.44722,2.59713
ENSG00000116731,PRDM2,1,13700197,13825079,protein_coding,0.474439,0.183847,0.275266,3.89095,3.35406,4.08132,3.05322,3.36747,3.84564
ENSG00000189337,KAZN,1,13892791,15118043,protein_coding,0.602274,-0.130309,0.399105,4.41284,4.98012,5.3255,4.15055,3.3328,3.23816
ENSG00000171729,TMEM51,1,15152531,15220478,protein_coding,0.000671851,-0.521272,0.000112371,30.5302,34.0031,37.2605,19.198,20.562,16.9251
ENSG00000142621,FHAD1,1,15247271,15400283,protein_coding,0.936936,-0.0451975,0.869488,2.21089,1.69463,1.78068,1.42952,1.43157,1.54502
ENSG00000142634,EFHD2,1,15409887,15430339,protein_coding,0.536498,-0.141441,0.331782,29.9711,25.9925,28.7546,23.62,22.5969,15.3521
ENSG00000132906,CASP9,1,15490831,15526534,protein_coding,0.0893439,-0.433339,0.0307171,5.21922,5.95686,6.07334,3.20769,3.4282,3.55605
ENSG00000116138,DNAJC16,1,15526812,15592379,protein_coding,0.191154,0.318024,0.079247,3.47681,3.42405,3.59041,3.59011,3.37826,3.47053
ENSG00000251866,SCARNA21B,1,15542164,15542304,scaRNA,,0.887134,0.661086,1.8143,0.0,1.92763,1.77395,0.0,3.65622
ENSG00000272510,AL121992.3,1,15565610,15565956,antisense,,1.16003,0.651937,0.734111,0.0,0.0,0.717783,0.755676,0.0
ENSG00000116771,AGMAT,1,15571698,15585051,protein_coding,0.854793,0.194653,0.724666,0.820686,0.932637,1.04634,0.722189,1.01375,0.826931
ENSG00000235084,CHCHD2P6,1,15604596,15605043,processed_pseudogene,0.021552,-1.58858,0.0056631,9.66004,22.3078,9.05596,1.6668,5.26437,4.00793
ENSG00000197312,DDI2,1,15617457,15669044,protein_coding,0.00044922,-0.40177,7.18411e-05,14.7396,14.2681,13.9905,8.54462,8.26037,9.16539
ENSG00000271742,AL121992.2,1,15682872,15683128,lincRNA,,3.50315,0.105408,0.0,0.0,0.0,0.0,1.02134,3.99899
ENSG00000116786,PLEKHM2,1,15684319,15734769,protein_coding,4.32233e-06,0.726904,4.48361e-07,11.0596,11.2987,11.6198,17.0014,16.1913,11.8248
ENSG00000162458,FBLIM1,1,15756606,15786594,protein_coding,0.0524122,1.35941,0.0161189,0.484275,0.500305,0.321577,0.828632,0.810065,1.03692
ENSG00000224321,RPL12P14,1,15792795,15793285,processed_pseudogene,0.943309,-0.103832,0.879582,6.73883,3.21319,3.3045,3.04105,3.2016,3.65622
ENSG00000233954,UQCRHL,1,15807168,15809348,protein_coding,0.603256,0.173086,0.400077,10.6028,12.2779,10.2748,8.20248,11.9938,9.74432
ENSG00000178715,AL450998.1,1,15828231,15828669,processed_pseudogene,0.911072,-0.118503,0.821679,8.11879,7.18932,9.24204,5.10314,7.1634,5.84327
ENSG00000179743,AL450998.2,1,15834473,15848147,antisense,0.0850192,0.420312,0.0288295,10.7846,9.76213,9.49393,12.3524,10.2556,9.52124
ENSG00000065526,SPEN,1,15847706,15940456,protein_coding,0.949099,0.0370395,0.89225,7.28781,6.9955,6.30009,5.12453,4.27274,7.34327
ENSG00000116809,ZBTB17,1,15941868,15976132,protein_coding,0.0636385,0.584643,0.0204046,6.27278,6.29258,3.67035,6.66659,7.6736,5.2213
ENSG00000173641,HSPB7,1,16014027,16019594,protein_coding,0.900079,0.0745935,0.801869,20.5132,23.0622,23.7176,22.8591,22.9014,11.2466
ENSG00000185519,FAM131C,1,16057768,16073651,protein_coding,0.772693,0.287932,0.605569,1.32908,1.52564,2.0397,1.44391,1.36813,1.93439
ENSG00000142627,EPHA2,1,16124336,16156069,protein_coding,2.76538e-06,1.53265,2.75343e-07,9.84854,12.2361,10.8056,16.4897,28.227,31.0676
ENSG00000224621,AL451042.1,1,16159265,16161883,antisense,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142632,ARHGEF19,1,16197853,16212652,protein_coding,0.985878,-0.0057386,0.971694,11.4783,10.6943,11.5219,8.0558,10.0033,8.79844
ENSG00000132881,CPLANE2,1,16231691,16237183,protein_coding,0.542569,0.796101,0.337241,0.484121,1.00029,0.51436,0.631138,0.996686,1.13821
ENSG00000233929,MT1XP1,1,16241212,16241398,processed_pseudogene,0.880945,-0.110534,0.766704,39.6025,36.681,42.0761,36.0512,28.1144,23.3919
ENSG00000037637,FBXO42,1,16246839,16352480,protein_coding,0.164203,0.324657,0.0654083,5.55387,4.29326,4.74538,5.27845,4.75752,4.57866
ENSG00000055070,SZRD1,1,16352574,16398145,protein_coding,1.02812e-06,0.543705,9.42988e-08,46.0615,43.9757,48.3445,60.1405,58.4948,42.961
ENSG00000226457,RPL22P3,1,16369149,16369530,processed_pseudogene,0.851243,-0.229615,0.720068,3.33336,13.0861,6.37483,3.91107,5.49006,6.04571
ENSG00000157191,NECAP2,1,16440720,16460078,protein_coding,0.880449,-0.0583842,0.765465,11.9397,15.4512,13.7538,10.9369,11.2555,9.3712
ENSG00000206652,RNU1-1,1,16514121,16514285,snRNA,1.51368e-06,0.727843,1.42886e-07,267.941,273.611,241.894,352.843,363.499,321.48
ENSG00000261135,AL137802.2,1,16514644,16515754,lincRNA,0.561691,-0.731251,0.357359,1.60182,2.60046,1.94499,1.34245,1.64887,0.0
ENSG00000285853,AL137802.3,1,16515033,16521788,lincRNA,0.0749755,-0.948344,0.0247808,4.2388,5.38968,5.36964,2.39107,2.5173,1.31417
ENSG00000224174,AL137802.1,1,16520693,16521796,lincRNA,0.101655,-1.04939,0.0359411,14.7585,16.852,18.9815,6.8354,6.39667,6.26141
tRNA-Val-GTG_0,tRNA-Val-GTG_0,1,16547662,16547663,tRNA,,-0.675618,0.868493,0.0,0.0,269.868,0.0,0.0,0.0
ENSG00000219481,NBPF1,1,16562318,16613562,protein_coding,0.970353,-0.00974964,0.937576,12.3319,13.0497,12.0558,9.00132,10.5344,10.1822
ENSG00000271732,AL137798.1,1,16617390,16617729,lincRNA,,1.24794,0.759733,0.0,0.0,0.0,0.0,0.0,0.754971
ENSG00000215908,CROCCP2,1,16618252,16657232,transcribed_unprocessed_pseudogene,9.37237e-12,0.945505,4.47268e-13,7.47598,8.47239,8.3762,13.1132,12.4995,11.7787
ENSG00000283773,AL137798.3,1,16642766,16643109,transcribed_unprocessed_pseudogene,,-0.0358443,0.9806,1.53013,4.74235,1.62571,1.4961,3.15017,1.54178
ENSG00000207513,RNU1-3,1,16666784,16666948,snRNA,1.50334e-06,0.728528,1.41713e-07,266.393,273.611,241.894,352.843,363.499,319.919
ENSG00000236698,EIF1AXP1,1,16685620,16686055,processed_pseudogene,0.0971252,-0.426313,0.0339228,94.5939,103.154,79.4093,37.6811,62.5109,64.7192
ENSG00000058453,CROCC,1,16740272,16972964,protein_coding,1.76649e-07,1.75642,1.42235e-08,0.914637,0.629942,0.890786,2.31026,2.23608,2.03519
ENSG00000207389,RNU1-4,1,16740515,16740679,snRNA,2.87974e-06,0.713445,2.87672e-07,266.393,275.211,240.248,351.328,355.527,318.358
tRNA-Val-GTG_3,tRNA-Val-GTG_3,1,16860197,16860198,tRNA,,1.24794,0.759733,0.0,0.0,0.0,0.0,261.464,0.0
ENSG00000238142,BX284668.5,1,16888537,16889649,lincRNA,0.025523,-1.1877,0.00689419,13.5001,14.4636,16.4683,5.37772,5.14693,5.03809
ENSG00000207005,RNU1-2,1,16895979,16896143,snRNA,2.10734e-06,0.721465,2.06789e-07,264.844,273.611,240.248,351.328,357.121,318.358
ENSG00000272426,BX284668.6,1,16904338,16904776,lincRNA,,0.613071,0.688195,1.73974,0.59911,0.0,0.567015,1.79085,0.584327
ENSG00000159363,ATP13A2,1,16985957,17011928,protein_coding,0.950617,0.0410272,0.894797,3.02604,3.12621,1.9684,2.77759,2.03424,1.86678
ENSG00000117118,SDHB,1,17018721,17054170,protein_coding,0.0183746,-0.268217,0.00469348,99.2792,111.873,109.898,68.1022,77.048,67.9118
ENSG00000142619,PADI3,1,17249097,17284233,protein_coding,1.00335e-07,7.08042,7.80499e-09,0.0,0.082286,0.0,3.11512,2.78764,3.6115
ENSG00000159339,PADI4,1,17308194,17364004,protein_coding,1.26253e-13,9.37878,4.94236e-15,0.0,0.0,0.0,9.87252,10.2984,7.9338
ENSG00000179051,RCC2,1,17406759,17439677,protein_coding,0.519376,-0.0895839,0.314563,98.6991,118.435,108.04,69.775,87.2401,86.8385
ENSG00000074964,ARHGEF10L,1,17539697,17697874,protein_coding,0.606424,0.125865,0.40337,9.3043,8.58046,9.49451,8.01801,8.00842,7.83907
ENSG00000179023,KLHDC7A,1,18480981,18486126,protein_coding,5.32167e-12,2.47109,2.46644e-13,0.740531,0.714041,0.629429,3.04105,2.79505,3.38262
ENSG00000009709,PAX7,1,18630845,18748866,protein_coding,0.382671,-0.219355,0.202107,5.37592,6.28357,7.37936,4.489,4.40284,4.15158
ENSG00000159423,ALDH4A1,1,18871429,18902724,protein_coding,2.55174e-08,1.23355,1.81408e-09,4.04209,5.44358,3.98781,8.75128,8.54457,8.00025
ENSG00000169991,IFFO2,1,18904279,18956676,protein_coding,7.71666e-05,1.37724,1.03353e-05,0.863254,0.976765,1.0482,2.00965,2.07343,1.90533
ENSG00000272084,AL137127.1,1,19072109,19075511,3prime_overlapping_ncRNA,0.138532,0.29721,0.0527976,14.1859,11.9558,11.9783,12.0453,12.297,13.0902
ENSG00000127481,UBR4,1,19074509,19210266,protein_coding,0.0372076,0.388186,0.0107925,3.32703,2.47796,2.76759,2.73608,2.80088,3.41732
ENSG00000230424,EMC1-AS1,1,19210500,19240704,antisense,0.0708779,1.32677,0.0231898,5.5109,2.0703,3.1937,5.38832,7.73562,8.58165
ENSG00000127463,EMC1,1,19215659,19251527,protein_coding,0.917456,0.0228355,0.832298,15.7964,15.2156,18.1209,13.0201,13.9432,12.9179
ENSG00000053372,MRTO4,1,19251804,19260128,protein_coding,1.43505e-10,-0.846359,7.66561e-12,58.511,59.5514,59.5316,23.999,24.3727,30.3525
ENSG00000162482,AKR7A3,1,19282572,19288770,protein_coding,,-1.55304,0.657628,0.418111,0.0,0.0,0.0,0.0,0.0
ENSG00000053371,AKR7A2,1,19303964,19312146,protein_coding,0.000956266,0.418471,0.000166377,69.1886,61.0749,66.179,72.3906,76.5963,61.2591
ENSG00000200403,RNU6-1099P,1,19305075,19305182,snRNA,0.637228,0.645015,0.435623,26.1124,4.90486,5.04425,11.6053,12.2179,21.5273
ENSG00000040487,PQLC2,1,19312325,19329300,protein_coding,0.838156,-0.116338,0.701117,4.35,4.2986,3.81793,3.51355,3.21233,2.47741
ENSG00000077549,CAPZB,1,19338774,19485539,protein_coding,0.26407,-0.141616,0.121508,73.7812,84.207,83.57,51.5415,64.7741,58.6769
ENSG00000240490,RN7SL277P,1,19424383,19424671,misc_RNA,,-0.617396,0.811402,0.0,0.911146,0.93704,0.0,0.0,0.888664
ENSG00000173436,MICOS10,1,19484402,19629821,protein_coding,0.0532618,0.212438,0.0164255,50.3664,61.4643,53.3767,50.7441,56.9057,45.4753
ENSG00000158747,NBL1,1,19596978,19658456,protein_coding,0.407257,-0.883762,0.220654,2.82539,7.58917,3.227,0.7597,3.56277,1.63696
ENSG00000270136,MICOS10-NBL1,1,19597066,19656927,protein_coding,0.784597,-0.0728061,0.621441,60.3156,80.8207,58.5841,43.9872,64.1365,44.1267
ENSG00000226396,AL031727.1,1,19608113,19608568,processed_pseudogene,0.0029772,0.38763,0.000587799,226.648,248.569,253.853,289.29,268.36,205.311
ENSG00000162542,TMCO4,1,19682212,19799945,protein_coding,0.0947092,1.04773,0.0329337,0.969166,1.00125,0.858085,1.65832,2.24468,0.813784
ENSG00000169914,OTUD3,1,19882394,19912945,protein_coding,0.897844,-0.0791791,0.797495,1.63747,1.61111,1.78117,0.953004,1.56517,1.29637
ENSG00000090432,MUL1,1,20499447,20508151,protein_coding,0.29152,-0.407421,0.137955,7.00912,6.70075,6.22429,3.98919,3.12292,4.84885
ENSG00000183114,FAM43B,1,20552572,20555020,protein_coding,0.000168607,5.8404,2.44257e-05,0.0,0.0,0.0,0.81161,1.17488,0.731841
ENSG00000158828,PINK1,1,20633457,20651511,protein_coding,0.300063,0.228507,0.143392,16.6339,15.5056,20.1106,18.2269,16.8274,13.8708
ENSG00000117242,PINK1-AS,1,20642656,20652193,antisense,0.019351,0.460284,0.00498217,8.57536,10.1586,8.26063,8.55232,12.417,8.81343
ENSG00000244038,DDOST,1,20651766,20661544,protein_coding,3.45123e-05,0.507666,4.27676e-06,37.7539,38.7567,38.081,40.8859,49.1936,40.3284
ENSG00000127483,HP1BP3,1,20742678,20787323,protein_coding,0.873624,-0.0334527,0.754156,17.1887,17.884,17.0939,12.7044,13.7944,14.2004
ENSG00000075151,EIF4G3,1,20806291,21176888,protein_coding,0.517432,0.128515,0.312844,11.1077,12.8494,11.9924,8.6463,11.36,11.3733
ENSG00000117298,ECE1,1,21217246,21345572,protein_coding,2.56247e-20,1.12136,5.9885e-22,8.45461,8.94343,8.81078,15.1092,15.1157,15.2852
ENSG00000236216,PPP1R11P1,1,21397986,21398362,processed_pseudogene,,1.74279,0.448728,0.0,0.0,0.717733,1.32103,0.695383,0.0
ENSG00000142794,NBPF3,1,21440127,21485005,protein_coding,0.640171,-0.233726,0.438766,2.67921,3.10545,3.40198,1.78901,2.55612,1.90947
ENSG00000162551,ALPL,1,21509396,21578410,protein_coding,0.840237,0.0253952,0.704928,200.896,218.089,189.249,160.395,176.547,157.96
ENSG00000233431,LINC02596,1,21586471,21591187,antisense,0.964741,0.10328,0.92508,0.618763,0.639245,1.97224,1.5125,1.27388,0.0
ENSG00000090686,USP48,1,21678297,21783606,protein_coding,0.0856399,0.168683,0.0291073,34.1745,33.2421,34.6113,29.3663,31.5521,30.702
ENSG00000142798,HSPG2,1,21822243,21937310,protein_coding,5.17873e-07,1.29284,4.50545e-08,0.780814,0.683908,0.847619,1.72606,1.53761,1.26565
ENSG00000232037,AL590556.1,1,21908097,21908580,processed_pseudogene,0.496693,-0.958496,0.294777,5.25885,3.25975,1.6762,1.54256,1.624,1.05977
ENSG00000070831,CDC42,1,22025510,22101360,protein_coding,0.455759,0.0760098,0.25906,35.0247,38.8517,37.0354,30.2348,34.3603,28.9128
ENSG00000285794,AL031281.3,1,22030526,22030748,transcribed_processed_pseudogene,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162552,WNT4,1,22117312,22143969,protein_coding,2.48603e-09,7.88555,1.5044e-10,0.0,0.0,0.0,1.70909,2.24915,1.92639
ENSG00000285873,AL445253.1,1,22142849,22157401,bidirectional_promoter_lncRNA,,1.62003,0.348665,0.313196,0.323564,0.0,0.612461,0.322397,0.631159
ENSG00000234397,PPIAP34,1,22322839,22323331,processed_pseudogene,0.460047,1.44956,0.26288,0.0,1.60006,0.548511,2.01913,1.59429,1.04039
ENSG00000184677,ZBTB40,1,22428837,22531157,protein_coding,0.102261,-0.525279,0.0362223,2.18848,2.11783,1.91312,1.02927,1.19768,1.22818
ENSG00000133216,EPHB2,1,22710838,22921500,protein_coding,1.89468e-13,-0.837197,7.541e-15,11.0354,11.2489,11.3011,4.73854,5.11827,5.15802
ENSG00000004487,KDM1A,1,23019442,23083689,protein_coding,0.000507718,-0.503614,8.21602e-05,25.4647,27.6396,27.4833,13.8674,17.6687,13.966
ENSG00000240553,AL031428.1,1,23020146,23088058,antisense,,2.49356,0.196542,0.0,0.0,0.405207,1.11871,0.392589,0.384287
ENSG00000266802,AL031428.2,1,23057857,23057934,miRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169641,LUZP1,1,23084022,23177808,protein_coding,0.00177998,0.524006,0.000331153,8.54739,8.17824,8.96951,8.04871,8.96092,12.3754
ENSG00000125944,HNRNPR,1,23303770,23344336,protein_coding,1.31294e-12,-0.649798,5.74992e-14,28.8617,31.9324,30.0428,14.809,15.6577,15.7524
ENSG00000125945,ZNF436,1,23359447,23369836,protein_coding,0.544584,-0.273904,0.33953,2.6536,3.01558,2.48102,1.8162,1.80282,1.7647
ENSG00000249087,ZNF436-AS1,1,23368996,23371839,antisense,0.454516,0.340192,0.258083,3.25276,3.85461,4.77732,5.05124,3.34831,3.5667
ENSG00000201405,RF00019,1,23370253,23370346,misc_RNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088280,ASAP3,1,23428562,23484568,protein_coding,0.876871,-0.0786951,0.759943,3.14929,4.5049,3.86077,2.60551,3.42883,2.68506
ENSG00000007968,E2F2,1,23506437,23531233,protein_coding,6.13354e-06,-0.734972,6.54469e-07,11.9766,12.4236,11.686,6.2136,5.78683,5.31967
ENSG00000235052,AL021154.1,1,23549138,23550915,lincRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117318,ID3,1,23557925,23559501,protein_coding,0.880449,-0.0186763,0.765577,547.308,585.313,587.743,468.472,471.736,417.04
ENSG00000142676,RPL11,1,23691741,23696835,protein_coding,0.0150353,0.163337,0.00372535,1375.36,1413.3,1372.35,1271.19,1354.36,1104.37
ENSG00000011007,ELOA,1,23743154,23762059,protein_coding,0.0266155,-0.332768,0.00723059,16.1154,17.2598,17.2791,9.44454,11.465,11.2226
ENSG00000236810,ELOA-AS1,1,23760381,23778287,antisense,0.213592,0.653717,0.0911778,3.77138,2.92216,5.40937,4.24062,5.24093,5.70011
ENSG00000057757,PITHD1,1,23778417,23788232,protein_coding,0.0450214,-0.303955,0.0134687,37.7555,39.9714,38.9961,25.0296,28.7574,21.907
ENSG00000011009,LYPLA2,1,23791144,23795539,protein_coding,8.5041e-11,0.765855,4.43687e-12,41.4024,41.8544,39.4007,61.0948,58.3065,47.476
ENSG00000117308,GALE,1,23795598,23800781,protein_coding,0.0528734,0.535522,0.0162884,7.82791,9.34191,9.32061,9.36931,11.5311,9.79136
ENSG00000117305,HMGCL,1,23801884,23838620,protein_coding,0.0202892,0.775159,0.00527818,6.47139,5.51563,6.87561,8.2257,10.4919,7.1727
ENSG00000179163,FUCA1,1,23845076,23868294,protein_coding,2.16281e-37,1.40484,2.33611e-39,33.2548,32.0481,30.3222,68.0635,74.7222,60.0141
ENSG00000232557,AL590609.3,1,23907110,23907885,antisense,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000230228,AL590609.2,1,23949015,23949383,processed_pseudogene,0.650999,0.304681,0.450406,16.5654,11.4091,16.8667,18.2215,13.4995,12.5186
ENSG00000189266,PNRC2,1,23956838,23963462,protein_coding,0.0542784,-0.254284,0.016803,46.4246,55.0843,50.1057,35.1451,37.9468,28.6225
ENSG00000188529,SRSF10,1,23964803,23980927,protein_coding,0.152656,-0.160718,0.0597192,42.2505,40.4667,40.2457,27.9204,28.7945,31.0796
ENSG00000215905,AL590609.1,1,24007880,24008519,processed_pseudogene,,1.16012,0.650755,0.0,0.0,0.822767,0.757173,0.797146,0.0
ENSG00000142677,IL22RA1,1,24119770,24143140,protein_coding,7.97797e-06,6.47093,8.70077e-07,0.0,0.0,0.0,1.14611,1.02098,1.45366
ENSG00000158055,GRHL3,1,24319321,24364482,protein_coding,4.09348e-08,1.3322,3.00124e-09,3.0034,3.54608,3.95076,7.27159,7.8027,6.05252
ENSG00000001460,STPG1,1,24356998,24416934,protein_coding,0.260283,0.677204,0.119015,1.52762,1.57819,0.590197,1.42575,1.92989,1.39932
ENSG00000001461,NIPAL3,1,24415801,24472976,protein_coding,0.28986,-0.200636,0.136828,7.31536,8.13651,7.02013,5.10492,5.34405,5.17161
ENSG00000286061,RCAN3AS,1,24496253,24535400,antisense,,0.00197063,0.999023,0.333336,1.37748,0.0,0.0,0.343129,1.00762
ENSG00000117602,RCAN3,1,24502350,24541040,protein_coding,0.635301,-0.122211,0.433266,5.9782,6.83781,6.50283,5.14937,4.9084,4.12336
ENSG00000133226,SRRM1,1,24631715,24673281,protein_coding,0.973139,-0.0136957,0.943808,47.7643,52.1505,46.8793,34.6946,33.6676,47.1329
ENSG00000169504,CLIC4,1,24745381,24844321,protein_coding,0.060012,-0.23839,0.0189472,32.4296,36.5264,30.3942,22.5988,23.8533,20.8816
ENSG00000020633,RUNX3,1,24899510,24965121,protein_coding,0.677621,-0.0857114,0.482266,21.356,19.6582,20.3405,14.1672,15.0948,16.8864
ENSG00000278034,MIR6731,1,24919344,24919416,miRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261025,AL445471.2,1,24968422,24970865,lincRNA,0.0808974,0.811971,0.0271935,3.01517,1.93344,2.20931,3.15143,2.67564,4.19051
LSU-rRNA_Hsa_1,LSU-rRNA_Hsa_1,1,25157017,25157018,rRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117614,SYF2,1,25222275,25232502,protein_coding,0.00392706,0.362252,0.00080207,53.2002,48.8379,55.1408,51.3102,56.1024,54.0421
ENSG00000117616,RSRP1,1,25242248,25338213,protein_coding,0.0981648,0.333719,0.0343602,14.2032,15.4836,19.5342,14.7393,16.3247,18.3501
ENSG00000272432,AL031432.3,1,25247836,25248321,lincRNA,0.744434,0.755342,0.570265,0.0,1.62316,1.11286,2.04827,1.0782,0.527701
ENSG00000187010,RHD,1,25272392,25330445,protein_coding,0.857031,0.160939,0.728103,1.24756,1.63255,1.23711,1.30113,1.19859,1.17325
ENSG00000183726,TMEM50A,1,25338316,25362361,protein_coding,0.0261278,-0.263476,0.0070844,72.6361,81.5255,77.8877,50.1966,60.1159,44.5006
ENSG00000188672,RHCE,1,25362248,25430192,protein_coding,0.0810546,1.35753,0.0272623,0.472782,0.854756,0.879048,1.96463,1.33834,1.19095
ENSG00000204178,MACO1,1,25430857,25500209,protein_coding,0.0146636,-0.297451,0.0036179,40.408,39.1736,38.7269,26.0274,23.4588,27.2723
ENSG00000157978,LDLRAP1,1,25543579,25568886,protein_coding,0.71438,0.0974023,0.524715,15.2056,14.4593,14.962,13.9382,12.5396,11.6651
ENSG00000225643,AL606491.1,1,25581477,25590356,lincRNA,0.876889,-0.305601,0.760074,1.57765,2.17317,2.79366,1.02838,2.16533,1.05977
ENSG00000117643,MAN1C1,1,25617467,25786207,protein_coding,0.0615708,-0.329706,0.0195463,11.732,11.7754,13.9342,7.92714,7.51107,8.31333
ENSG00000162430,SELENON,1,25800175,25818221,protein_coding,0.986971,0.0081046,0.974114,3.50913,3.56486,3.60403,2.68768,3.13058,2.76973
